subject,arm,timepoint,query,tax_id,parent_tax_id
31,M,2,SRR5580132.2601255,1175662,196894
31,M,2,SRR5580133.192698,38018,12333
31,M,2,SRR5580133.1475177,1289600,12333
31,M,2,SRR5580133.563395,38018,12333
31,M,2,SRR5580132.2114770,75590,79205
31,M,2,SRR5580129.2470467,1392231,12333
31,M,2,SRR5580129.2141185,571950,12333
31,M,2,SRR5580132.1826927,1289600,12333
31,M,2,SRR5580132.2365697,12336,196896
31,M,2,SRR5580132.1615069,38018,12333
31,M,2,SRR5580129.397562,1147044,196894
31,M,2,SRR5580158.3604793,38018,12333
31,M,2,SRR5580131.2086551,1335230,196896
31,M,2,SRR5580158.9525270,861448,12333
31,M,2,SRR5580132.2066278,38018,12333
31,M,2,SRR5580132.173250,1006972,1636617
31,M,2,SRR5580133.1292476,571950,12333
31,M,2,SRR5580158.8995230,861448,12333
31,M,2,SRR5580132.698064,1279082,196896
31,M,2,SRR5580133.47817,320836,196894
31,M,2,SRR5580133.1914232,571950,12333
31,M,2,SRR5580131.287188,1432847,79205
31,M,2,SRR5580131.224309,335924,196896
31,M,2,SRR5580132.1745720,861448,12333
31,M,2,SRR5580158.5707185,571950,12333
31,M,2,SRR5580158.7715240,38018,12333
31,M,2,SRR5580131.611658,151539,196894
31,M,2,SRR5580158.3092600,10713,335795
31,M,2,SRR5580129.2611513,1432847,79205
31,M,2,SRR5580133.1139734,994601,196895
31,M,2,SRR5580129.1916076,12336,196896
31,M,2,SRR5580129.662090,1455074,1913655
31,M,2,SRR5580133.2487581,213774,354259
31,M,2,SRR5580132.1820362,38018,12333
31,M,2,SRR5580129.2275378,1285382,196896
31,M,2,SRR5580133.2623715,335924,196896
31,M,2,SRR5580129.1258199,38018,12333
31,M,2,SRR5580158.6620169,335924,196896
31,M,2,SRR5580131.944482,38018,12333
31,M,2,SRR5580133.2479852,12336,196896
31,M,2,SRR5580132.12847,1289600,12333
31,M,2,SRR5580133.574081,912321,196894
31,M,2,SRR5580158.2675146,1084719,686598
31,M,2,SRR5580133.771879,38018,12333
31,M,2,SRR5580131.1385800,1150991,196896
31,M,2,SRR5580133.2699764,38018,12333
31,M,2,SRR5580158.2789988,38018,12333
31,M,2,SRR5580158.6825743,861448,12333
31,M,2,SRR5580158.16291,571950,12333
31,M,2,SRR5580158.7332810,571950,12333
31,M,2,SRR5580129.941978,1296656,1918724
31,M,2,SRR5580133.1688592,947379,442493
31,M,2,SRR5580129.1263453,1289600,12333
31,M,2,SRR5580129.973423,701257,1623290
31,M,2,SRR5580133.2643065,1412875,196894
31,M,2,SRR5580158.538027,38018,12333
31,M,2,SRR5580129.974076,38018,12333
31,M,2,SRR5580158.5715168,1289600,12333
31,M,2,SRR5580158.5060804,38018,12333
31,M,2,SRR5580129.746518,38018,12333
31,M,2,SRR5580132.1623196,1392231,12333
31,M,2,SRR5580158.4558827,1211643,1623296
31,M,2,SRR5580133.1751126,475178,196894
31,M,2,SRR5580131.1881988,861448,12333
31,M,2,SRR5580133.1479981,298338,1232680
31,M,2,SRR5580132.580487,335924,196896
31,M,2,SRR5580129.941701,38018,12333
31,M,2,SRR5580131.190174,571950,12333
31,M,2,SRR5580133.2199910,38018,12333
31,M,2,SRR5580132.1469275,335924,196896
31,M,2,SRR5580129.541925,861448,12333
31,M,2,SRR5580158.6131567,557989,12333
31,M,2,SRR5580158.8263471,557989,12333
31,M,2,SRR5580133.379092,555387,329380
31,M,2,SRR5580129.1411188,335924,196896
31,M,2,SRR5580133.1736688,38018,12333
31,M,2,SRR5580132.2421493,38018,12333
31,M,2,SRR5580158.3489204,1296656,1918724
31,M,2,SRR5580158.1546499,38018,12333
31,M,2,SRR5580129.2280826,1131316,79205
31,M,2,SRR5580129.1510018,12336,196896
31,M,2,SRR5580132.229913,861448,12333
31,M,2,SRR5580129.1270195,151539,196894
31,M,2,SRR5580129.1792062,169683,680115
31,M,2,SRR5580129.1640396,85154,1623303
31,M,2,SRR5580132.546496,1335230,196896
31,M,2,SRR5580133.1944378,861448,12333
31,M,2,SRR5580133.2334877,38018,12333
31,M,2,SRR5580133.1878257,38018,12333
31,M,2,SRR5580129.1085901,12336,196896
31,M,2,SRR5580131.307615,213775,1623305
31,M,2,SRR5580132.1695038,1204526,196894
31,M,2,SRR5580129.1116570,1141136,196896
31,M,2,SRR5580129.947565,571950,12333
31,M,2,SRR5580133.1966163,38018,12333
31,M,2,SRR5580131.2084692,38018,12333
31,M,2,SRR5580132.2631894,1109711,196894
31,M,2,SRR5580133.1152259,1458842,196894
31,M,2,SRR5580129.518578,1141136,196896
31,M,2,SRR5580158.7662974,1084719,686598
31,M,2,SRR5580133.1842067,38018,12333
31,M,2,SRR5580158.3182040,1340713,196894
31,M,2,SRR5580132.456440,38018,12333
31,M,2,SRR5580131.2143039,38018,12333
31,M,2,SRR5580131.2629769,1308897,196894
31,M,2,SRR5580133.284025,1432847,79205
31,M,2,SRR5580158.3259458,1392231,12333
31,M,2,SRR5580131.2296353,1340713,196894
31,M,2,SRR5580132.521815,38018,12333
31,M,2,SRR5580129.1138552,151537,196894
31,M,2,SRR5580129.991268,335924,196896
31,M,2,SRR5580158.7534817,861448,12333
31,M,2,SRR5580133.2705528,38018,12333
31,M,2,SRR5580158.8215242,1340712,2006134
31,M,2,SRR5580133.1080515,120574,196894
31,M,2,SRR5580158.5348762,571950,12333
31,M,2,SRR5580132.2296633,1173764,196896
31,M,2,SRR5580132.2457818,700512,196894
31,M,2,SRR5580131.1940713,571950,12333
31,M,2,SRR5580158.3022509,38018,12333
31,M,2,SRR5580132.856293,38018,12333
31,M,2,SRR5580131.2503031,38018,12333
31,M,2,SRR5580132.720734,1289596,1758253
31,M,2,SRR5580129.2794169,1432847,79205
31,M,2,SRR5580131.2692121,335924,196896
31,M,2,SRR5580158.7505708,38018,12333
31,M,2,SRR5580133.1952282,1392231,12333
31,M,2,SRR5580158.8410535,287412,1623305
31,M,2,SRR5580132.50206,38018,12333
31,M,2,SRR5580158.896113,1289600,12333
31,M,2,SRR5580133.1950883,1289600,12333
31,M,2,SRR5580132.593526,335924,196896
31,M,2,SRR5580129.444327,1035485,1993871
31,M,2,SRR5580129.2267649,169683,680115
31,M,2,SRR5580132.1928806,1392231,12333
31,M,2,SRR5580131.44644,571950,12333
31,M,2,SRR5580158.7203583,1406783,1986015
31,M,2,SRR5580131.2210145,1084719,686598
31,M,2,SRR5580132.1313658,861448,12333
31,M,2,SRR5580158.7073663,1084719,686598
31,M,2,SRR5580129.911608,396359,196894
31,M,2,SRR5580131.2833311,536454,268746
31,M,2,SRR5580132.1489823,571950,12333
31,M,2,SRR5580158.8947949,1141136,196896
31,M,2,SRR5580133.683911,754042,196894
31,M,2,SRR5580132.353279,1308863,196894
31,M,2,SRR5580129.701474,1335230,196896
31,M,2,SRR5580158.3069493,584892,1985176
31,M,2,SRR5580133.1202856,571950,12333
31,M,2,SRR5580158.4600408,571950,12333
31,M,2,SRR5580133.1561129,861448,12333
31,M,2,SRR5580133.18775,1126949,1141133
31,M,2,SRR5580158.1989397,151539,196894
31,M,2,SRR5580129.2766490,665886,1623305
31,M,2,SRR5580131.2408196,571950,12333
31,M,2,SRR5580133.1408904,12336,196896
31,M,2,SRR5580158.3766664,1126951,1985182
31,M,2,SRR5580158.6562853,330397,196894
31,M,2,SRR5580129.1525297,335924,196896
31,M,2,SRR5580129.1919372,10761,186794
31,M,2,SRR5580133.650330,173707,196894
31,M,2,SRR5580133.1480896,571950,12333
31,M,2,SRR5580158.7312391,213782,354259
31,M,2,SRR5580133.2279296,38018,12333
31,M,2,SRR5580133.1596098,1168281,196895
31,M,2,SRR5580131.1403614,38018,12333
31,M,2,SRR5580131.2486926,38018,12333
31,M,2,SRR5580131.200947,38018,12333
31,M,2,SRR5580129.2137308,38018,12333
31,M,2,SRR5580133.1203767,38018,12333
31,M,2,SRR5580131.1405209,38018,12333
31,M,2,SRR5580129.2087793,1141136,196896
31,M,2,SRR5580131.1738866,38018,12333
31,M,2,SRR5580131.326307,1486428,196894
31,M,2,SRR5580158.3663434,115992,1914020
31,M,2,SRR5580132.837225,1383059,196894
31,M,2,SRR5580132.350471,1147158,335795
31,M,2,SRR5580129.2856931,571950,12333
31,M,2,SRR5580158.5295674,861448,12333
31,M,2,SRR5580129.1439720,1289596,1758253
31,M,2,SRR5580133.388792,12336,196896
31,M,2,SRR5580132.2038774,1278485,444861
31,M,2,SRR5580158.8083733,861448,12333
31,M,2,SRR5580133.973136,38018,12333
31,M,2,SRR5580133.185547,321023,329380
31,M,2,SRR5580129.1112517,38018,12333
31,M,2,SRR5580131.1987745,38018,12333
31,M,2,SRR5580158.9219617,1392231,12333
31,M,2,SRR5580158.4688820,1340712,2006134
31,M,2,SRR5580131.2515086,861448,12333
31,M,2,SRR5580132.286370,38018,12333
31,M,2,SRR5580133.1870923,557989,12333
31,M,2,SRR5580129.872562,38018,12333
31,M,2,SRR5580131.1335002,1084719,686598
31,M,2,SRR5580131.4897,861448,12333
31,M,2,SRR5580133.739103,38018,12333
31,M,2,SRR5580129.2862020,38018,12333
31,M,2,SRR5580158.5674010,38018,12333
31,M,2,SRR5580158.725140,1486404,2006134
31,M,2,SRR5580158.4909679,38018,12333
31,M,2,SRR5580132.2288037,55510,1857846
31,M,2,SRR5580131.91658,59241,196894
31,M,2,SRR5580133.448902,38018,12333
31,M,2,SRR5580158.2455463,209052,1198138
31,M,2,SRR5580133.449000,287412,1623305
31,M,2,SRR5580158.1460337,947379,442493
31,M,2,SRR5580129.41194,1455074,1913655
31,M,2,SRR5580132.96597,1448276,12333
31,M,2,SRR5580133.2186721,38018,12333
31,M,2,SRR5580133.744774,1486428,196894
31,M,2,SRR5580129.18923,644007,196894
31,M,2,SRR5580133.2726628,571950,12333
31,M,2,SRR5580158.7566801,1305708,196894
31,M,2,SRR5580158.4758532,38018,12333
31,M,2,SRR5580133.1010629,1131315,196895
31,M,2,SRR5580131.629098,260149,329380
31,M,2,SRR5580131.2317154,1392231,12333
31,M,2,SRR5580129.1198799,861448,12333
31,M,2,SRR5580133.1637797,1437363,196896
31,M,2,SRR5580158.2705776,12336,196896
31,M,2,SRR5580158.6756260,38018,12333
31,M,2,SRR5580129.2354377,38018,12333
31,M,2,SRR5580131.1275916,1522092,196896
31,M,2,SRR5580131.308004,1165140,1157319
31,M,2,SRR5580133.2020484,1195072,1985175
31,M,2,SRR5580129.74404,1190451,1636617
31,M,2,SRR5580132.532180,38018,12333
31,M,2,SRR5580131.2807662,173707,196894
31,M,2,SRR5580158.93101,414970,335795
31,M,2,SRR5580131.1689992,1052673,1993879
31,M,2,SRR5580158.1209086,55510,1857846
31,M,2,SRR5580133.2701444,335924,196896
31,M,2,SRR5580133.517402,1289600,12333
31,M,2,SRR5580129.1391883,1414736,196894
31,M,2,SRR5580131.1519317,38018,12333
31,M,2,SRR5580158.1998672,861448,12333
31,M,2,SRR5580129.817808,861448,12333
31,M,2,SRR5580158.5412163,1229753,196896
31,M,2,SRR5580132.1236198,1048517,196895
31,M,2,SRR5580132.2469115,320841,1623298
31,M,2,SRR5580133.559324,38018,12333
31,M,2,SRR5580158.2167484,1486428,196894
31,M,2,SRR5580158.3372822,665886,1623305
31,M,2,SRR5580133.619505,1289598,1758253
31,M,2,SRR5580131.535067,10679,140410
31,M,2,SRR5580158.907275,1392231,12333
31,M,2,SRR5580158.8495941,1289600,12333
31,M,2,SRR5580133.177069,1437363,196896
31,M,2,SRR5580129.945296,335924,196896
31,M,2,SRR5580129.1448494,1392231,12333
31,M,2,SRR5580129.1578811,1235659,1206898
31,M,2,SRR5580133.507653,1391188,1918722
31,M,2,SRR5580133.33511,573173,79205
31,M,2,SRR5580132.725766,1052673,1993879
31,M,2,SRR5580158.6010483,571950,12333
31,M,2,SRR5580158.6366140,38018,12333
31,M,2,SRR5580158.6273184,38018,12333
31,M,2,SRR5580129.585589,314021,196894
31,M,2,SRR5580131.1872217,1289600,12333
31,M,2,SRR5580132.1151086,1308896,196894
31,M,2,SRR5580158.8180438,1204516,329380
31,M,2,SRR5580132.1336134,665886,1623305
31,M,2,SRR5580129.519584,335924,196896
31,M,2,SRR5580132.1671060,1147722,12333
31,M,2,SRR5580133.2197839,857312,857474
31,M,2,SRR5580131.1335800,1175662,196894
31,M,2,SRR5580131.1529040,861448,12333
31,M,2,SRR5580132.2498486,1335230,196896
31,M,2,SRR5580132.1024870,573591,196894
31,M,2,SRR5580132.1960827,335924,196896
31,M,2,SRR5580132.291346,861448,12333
31,M,2,SRR5580158.5546732,306323,1623303
31,M,2,SRR5580133.1665329,571950,12333
31,M,2,SRR5580132.290503,1147146,335795
31,M,2,SRR5580129.285240,335924,196896
31,M,2,SRR5580158.7431153,1392231,12333
31,M,2,SRR5580131.2156239,38018,12333
31,M,2,SRR5580133.2425784,1262536,196894
31,M,2,SRR5580129.2264392,335924,196896
31,M,2,SRR5580133.687537,980881,12333
31,M,2,SRR5580131.2523181,673837,1633151
31,M,2,SRR5580131.169306,536454,268746
31,M,2,SRR5580131.1793434,861448,12333
31,M,2,SRR5580132.1303844,1279082,196896
31,M,2,SRR5580133.2283616,291401,12333
31,M,2,SRR5580158.2872100,536466,196896
31,M,2,SRR5580158.7354184,59241,196894
31,M,2,SRR5580132.483691,59241,196894
31,M,2,SRR5580131.2656137,1541824,196894
31,M,2,SRR5580133.804782,55510,1857846
31,M,2,SRR5580158.6615779,1126885,196894
31,M,2,SRR5580129.1141884,285013,1123963
31,M,2,SRR5580129.1970105,38018,12333
31,M,2,SRR5580131.2063037,1029988,196894
31,M,2,SRR5580158.3983849,458639,196896
31,M,2,SRR5580133.383553,1084719,686598
31,M,2,SRR5580131.1012704,179237,102294
31,M,2,SRR5580158.6213706,12336,196896
31,M,2,SRR5580129.2880351,571950,12333
31,M,2,SRR5580131.128884,38018,12333
31,M,2,SRR5580131.445908,756277,79205
31,M,2,SRR5580131.784785,1340712,2006134
31,M,2,SRR5580133.1500991,38018,12333
31,M,2,SRR5580132.2122534,571950,12333
31,M,2,SRR5580133.2228562,38018,12333
31,M,2,SRR5580132.276397,1527694,354259
31,M,2,SRR5580133.1332612,38018,12333
31,M,2,SRR5580158.7505763,645664,1913995
31,M,2,SRR5580133.2695610,1450142,1924730
31,M,2,SRR5580132.2006612,571950,12333
31,M,2,SRR5580132.2012170,1392231,12333
31,M,2,SRR5580133.1904081,571950,12333
31,M,2,SRR5580158.8459312,38018,12333
31,M,2,SRR5580132.2243642,1289600,12333
31,M,2,SRR5580132.1342835,864178,196894
31,M,2,SRR5580133.2357442,38018,12333
31,M,2,SRR5580129.2235287,38018,12333
31,M,2,SRR5580158.7903014,38018,12333
31,M,2,SRR5580129.968157,157924,196894
31,M,2,SRR5580133.2375881,1141136,196896
31,M,2,SRR5580132.1394275,1450142,1924730
31,M,2,SRR5580133.1091914,38018,12333
31,M,2,SRR5580129.2586797,1289600,12333
31,M,2,SRR5580133.3962,38018,12333
31,M,2,SRR5580132.355922,1165143,1157319
31,M,2,SRR5580158.8218922,701257,1623290
31,M,2,SRR5580158.8639712,691964,1982368
31,M,2,SRR5580129.564469,38018,12333
31,M,2,SRR5580132.1237711,861448,12333
31,M,2,SRR5580129.1691140,83129,1623305
31,M,2,SRR5580158.8321167,1150991,196896
31,M,2,SRR5580133.2122035,1527693,354259
31,M,2,SRR5580133.649388,12336,196896
31,M,2,SRR5580133.1054496,1450142,1924730
31,M,2,SRR5580133.998275,1126951,1985182
31,M,2,SRR5580129.1976367,571950,12333
31,M,2,SRR5580132.1846942,445684,196896
31,M,2,SRR5580158.1433951,238854,329380
31,M,2,SRR5580131.1723368,38018,12333
31,M,2,SRR5580129.2429999,1262536,196894
31,M,2,SRR5580158.2206521,1308897,196894
31,M,2,SRR5580158.4560830,335924,196896
31,M,2,SRR5580158.3061619,691964,1982368
31,M,2,SRR5580133.1949506,1084719,686598
31,M,2,SRR5580131.603733,1084719,686598
31,M,2,SRR5580129.1989905,1486428,196894
31,M,2,SRR5580133.736529,182851,196894
31,M,2,SRR5580158.2095698,1147094,196896
31,M,2,SRR5580132.1571115,213782,354259
31,M,2,SRR5580131.1043228,280702,12333
31,M,2,SRR5580131.2448523,861448,12333
31,M,2,SRR5580129.1171098,666474,12333
31,M,2,SRR5580133.1027133,861448,12333
31,M,2,SRR5580129.921633,1229753,196896
31,M,2,SRR5580158.3480082,38018,12333
31,M,2,SRR5580129.1387417,1161927,196896
31,M,2,SRR5580158.1231260,869661,687800
31,M,2,SRR5580131.1524030,462590,1299429
31,M,2,SRR5580131.94882,38018,12333
31,M,2,SRR5580131.69806,861448,12333
31,M,2,SRR5580132.1412627,38018,12333
31,M,2,SRR5580133.1263256,38018,12333
31,M,2,SRR5580158.5622051,571950,12333
31,M,2,SRR5580131.421414,1406790,1921710
31,M,2,SRR5580129.1622404,38018,12333
31,M,2,SRR5580133.2124581,38018,12333
31,M,2,SRR5580133.1435825,38018,12333
31,M,2,SRR5580131.1842429,38018,12333
31,M,2,SRR5580133.419351,38018,12333
31,M,2,SRR5580132.1334396,861448,12333
31,M,2,SRR5580129.1219206,169683,680115
31,M,2,SRR5580158.9596773,571950,12333
31,M,2,SRR5580131.1649195,1127516,196896
31,M,2,SRR5580133.2496252,571950,12333
31,M,2,SRR5580132.973696,536466,196896
31,M,2,SRR5580131.2093344,861448,12333
31,M,2,SRR5580132.1669820,38018,12333
31,M,2,SRR5580132.955739,423476,196894
31,M,2,SRR5580158.3756813,673838,673837
31,M,2,SRR5580131.2579162,335924,196896
31,M,2,SRR5580129.2612036,571950,12333
31,M,2,SRR5580158.2121092,38018,12333
31,M,2,SRR5580129.1733138,1392231,12333
31,M,2,SRR5580133.803768,1296656,1918724
31,M,2,SRR5580131.1192998,1034128,2006133
31,M,2,SRR5580133.2094391,12336,196896
31,M,2,SRR5580133.1527318,861448,12333
31,M,2,SRR5580133.999484,38018,12333
31,M,2,SRR5580131.1139046,38018,12333
31,M,2,SRR5580129.940726,1211643,1623296
31,M,2,SRR5580133.386998,213774,354259
31,M,2,SRR5580132.604550,38018,12333
31,M,2,SRR5580158.6066662,1084719,686598
31,M,2,SRR5580129.1347652,38018,12333
31,M,2,SRR5580132.398947,1211643,1623296
31,M,2,SRR5580131.359941,1308897,196894
31,M,2,SRR5580158.9051355,861448,12333
31,M,2,SRR5580158.7941213,536472,382359
31,M,2,SRR5580132.302012,335924,196896
31,M,2,SRR5580131.2363043,1084719,686598
31,M,2,SRR5580133.2038190,55510,1857846
31,M,2,SRR5580129.1362630,1486428,196894
31,M,2,SRR5580129.1556309,233894,329380
31,M,2,SRR5580132.1772393,38018,12333
31,M,2,SRR5580158.2692350,1289600,12333
31,M,2,SRR5580131.523684,673838,673837
31,M,2,SRR5580129.1454569,1137452,12333
31,M,2,SRR5580158.3723320,756277,79205
31,M,2,SRR5580133.986719,201847,354260
31,M,2,SRR5580131.1928689,571950,12333
31,M,2,SRR5580158.5156981,1273712,196894
31,M,2,SRR5580131.1291923,1335230,196896
31,M,2,SRR5580132.422864,335924,196896
31,M,2,SRR5580131.2518808,1980924,1980923
31,M,2,SRR5580131.2824955,38018,12333
31,M,2,SRR5580133.1221026,12336,196896
31,M,2,SRR5580129.1200122,38018,12333
31,M,2,SRR5580133.195101,38018,12333
31,M,2,SRR5580133.2393667,38018,12333
31,M,2,SRR5580158.4415021,38018,12333
31,M,2,SRR5580131.2718759,1510440,196894
31,M,2,SRR5580133.1538948,29252,140410
31,M,2,SRR5580158.5886470,861448,12333
31,M,2,SRR5580129.503856,1029988,196894
31,M,2,SRR5580132.1182803,1084719,686598
31,M,2,SRR5580132.2283715,947379,442493
31,M,2,SRR5580158.1626070,38018,12333
31,M,2,SRR5580132.2362415,879630,329380
31,M,2,SRR5580133.708367,571950,12333
31,M,2,SRR5580133.1041487,1296655,1918723
31,M,2,SRR5580158.1126895,571950,12333
31,M,2,SRR5580131.1088560,861448,12333
31,M,2,SRR5580129.169478,63118,1623305
31,M,2,SRR5580129.1844101,38018,12333
31,M,2,SRR5580131.1844882,151537,196894
31,M,2,SRR5580131.74804,1195085,196896
31,M,2,SRR5580158.9214037,38018,12333
31,M,2,SRR5580129.1934305,38018,12333
31,M,2,SRR5580129.224167,555387,329380
31,M,2,SRR5580131.705374,38018,12333
31,M,2,SRR5580133.1092172,576790,1914194
31,M,2,SRR5580158.2472215,701257,1623290
31,M,2,SRR5580131.2476664,39838,354259
31,M,2,SRR5580158.384082,1052673,1993879
31,M,2,SRR5580133.1808168,870473,12333
31,M,2,SRR5580131.998373,360398,1623274
31,M,2,SRR5580158.8574929,38018,12333
31,M,2,SRR5580158.3583221,536472,382359
31,M,2,SRR5580133.2395962,151537,196894
31,M,2,SRR5580133.1762307,861448,12333
31,M,2,SRR5580129.2102095,1131315,196895
31,M,2,SRR5580129.1285838,1450142,1924730
31,M,2,SRR5580129.1658228,663241,196894
31,M,2,SRR5580131.2247761,38018,12333
31,M,2,SRR5580129.421469,230158,196896
31,M,2,SRR5580158.6167062,38018,12333
31,M,2,SRR5580132.2070659,260149,329380
31,M,2,SRR5580133.1656923,38018,12333
31,M,2,SRR5580132.1695754,1285382,196896
31,M,2,SRR5580133.217369,1327972,1918525
31,M,2,SRR5580158.5865152,335924,196896
31,M,2,SRR5580131.1497557,1357712,196894
31,M,2,SRR5580158.7937835,38018,12333
31,M,2,SRR5580132.607846,1137452,12333
31,M,2,SRR5580158.8041272,1308897,196894
31,M,2,SRR5580133.2431386,571950,12333
31,M,2,SRR5580129.202948,861448,12333
31,M,2,SRR5580129.133834,760732,329380
31,M,2,SRR5580133.2827836,1173297,196896
31,M,2,SRR5580129.2101129,38018,12333
31,M,2,SRR5580131.1797759,38018,12333
31,M,2,SRR5580131.789646,38018,12333
31,M,2,SRR5580133.1946408,571950,12333
31,M,2,SRR5580131.141283,571950,12333
31,M,2,SRR5580132.1467406,1131315,196895
31,M,2,SRR5580132.423431,38018,12333
31,M,2,SRR5580158.3999931,38018,12333
31,M,2,SRR5580129.1802381,1229753,196896
31,M,2,SRR5580129.2323995,1327760,196894
31,M,2,SRR5580158.9011898,641487,196894
31,M,2,SRR5580132.2401833,38018,12333
31,M,2,SRR5580158.8883260,1392231,12333
31,M,2,SRR5580131.1048735,546805,196896
31,M,2,SRR5580158.1830923,335797,335795
31,M,2,SRR5580129.2282346,38018,12333
31,M,2,SRR5580158.9676593,879630,329380
31,M,2,SRR5580158.4257433,571950,12333
31,M,2,SRR5580158.2067061,335924,196896
31,M,2,SRR5580131.1886760,38018,12333
31,M,2,SRR5580129.2383969,870473,12333
31,M,2,SRR5580132.644734,35345,196894
31,M,2,SRR5580132.897426,12336,196896
31,M,2,SRR5580158.7438078,571950,12333
31,M,2,SRR5580158.8849918,1335230,196896
31,M,2,SRR5580131.2188669,38018,12333
31,M,2,SRR5580131.1064521,335924,196896
31,M,2,SRR5580133.1001820,151539,196894
31,M,2,SRR5580129.527587,291401,12333
31,M,2,SRR5580131.2235360,1131315,196895
31,M,2,SRR5580129.1420439,1084719,686598
31,M,2,SRR5580133.820851,749413,79205
31,M,2,SRR5580158.5907288,571950,12333
31,M,2,SRR5580133.2852235,1278485,444861
31,M,2,SRR5580129.1939727,330396,196894
31,M,2,SRR5580129.504742,38018,12333
31,M,2,SRR5580158.2712764,1173764,196896
31,M,2,SRR5580132.997820,458639,196896
31,M,2,SRR5580131.820138,38018,12333
31,M,2,SRR5580158.3307586,665886,1623305
31,M,2,SRR5580131.699497,38018,12333
31,M,2,SRR5580158.2003103,1464127,196894
31,M,2,SRR5580158.2392731,571950,12333
31,M,2,SRR5580133.121581,38018,12333
31,M,2,SRR5580131.1113022,335924,196896
31,M,2,SRR5580129.1046710,1084719,686598
31,M,2,SRR5580129.2140030,38018,12333
31,M,2,SRR5580132.225525,745088,196894
31,M,2,SRR5580132.913484,1090134,1984796
31,M,2,SRR5580131.2502136,665886,1623305
31,M,2,SRR5580158.6030675,1308897,196894
31,M,2,SRR5580131.1406337,38018,12333
31,M,2,SRR5580129.2313311,335924,196896
31,M,2,SRR5580133.2158141,38018,12333
31,M,2,SRR5580132.1150278,1141136,196896
31,M,2,SRR5580131.1377828,879630,329380
31,M,2,SRR5580132.503828,38018,12333
31,M,2,SRR5580158.9551953,1392231,12333
31,M,2,SRR5580132.436348,12336,196896
31,M,2,SRR5580131.542584,1506716,196894
31,M,2,SRR5580129.1897270,861448,12333
31,M,2,SRR5580131.2320624,1084719,686598
31,M,2,SRR5580158.8181577,1392231,12333
31,M,2,SRR5580129.1268334,571950,12333
31,M,2,SRR5580129.2203522,287412,1623305
31,M,2,SRR5580158.8336341,1175662,196894
31,M,2,SRR5580132.855020,861448,12333
31,M,2,SRR5580129.783507,1307804,329380
31,M,2,SRR5580129.11476,1084719,686598
31,M,2,SRR5580158.3574285,1357712,196894
31,M,2,SRR5580158.7029019,444860,196896
31,M,2,SRR5580129.2570838,38018,12333
31,M,2,SRR5580129.2010204,754042,196894
31,M,2,SRR5580158.4567358,38018,12333
31,M,2,SRR5580158.2819460,38018,12333
31,M,2,SRR5580158.6223642,1141136,196896
31,M,2,SRR5580133.1913280,529929,329157
31,M,2,SRR5580129.2159789,1392231,12333
31,M,2,SRR5580131.2174614,335924,196896
31,M,2,SRR5580131.931913,1161901,196894
31,M,2,SRR5580158.1891522,12336,196896
31,M,2,SRR5580129.1308193,571950,12333
31,M,2,SRR5580158.8927385,1289600,12333
31,M,2,SRR5580133.1171772,691964,1982368
31,M,2,SRR5580129.2299610,1084719,686598
31,M,2,SRR5580158.9616485,571950,12333
31,M,2,SRR5580129.469704,38018,12333
31,M,2,SRR5580131.396170,1508682,196896
31,M,2,SRR5580131.387812,38018,12333
31,M,2,SRR5580133.893455,38018,12333
31,M,2,SRR5580129.834402,38018,12333
31,M,2,SRR5580133.2500102,38018,12333
31,M,2,SRR5580158.3156467,1262539,1537658
31,M,2,SRR5580129.384299,38018,12333
31,M,2,SRR5580158.139405,1289600,12333
31,M,2,SRR5580133.1732765,1150989,352888
31,M,2,SRR5580131.318960,1084719,686598
31,M,2,SRR5580131.1413047,665886,1623305
31,M,2,SRR5580131.1773493,282785,196896
31,M,2,SRR5580132.1710928,38018,12333
31,M,2,SRR5580131.1571865,1289600,12333
31,M,2,SRR5580131.792412,1289600,12333
31,M,2,SRR5580158.1532022,38018,12333
31,M,2,SRR5580129.2179330,1392231,12333
31,M,2,SRR5580158.9523345,1069378,196894
31,M,2,SRR5580129.1364547,1289600,12333
31,M,2,SRR5580129.1557169,691964,1982368
31,M,2,SRR5580132.744201,38018,12333
31,M,2,SRR5580158.2070548,1340713,196894
31,M,2,SRR5580129.439814,38018,12333
31,M,2,SRR5580133.1970903,536472,382359
31,M,2,SRR5580131.130650,861448,12333
31,M,2,SRR5580132.2405092,1392231,12333
31,M,2,SRR5580129.780856,38018,12333
31,M,2,SRR5580158.6848449,571950,12333
31,M,2,SRR5580132.714533,1084719,686598
31,M,2,SRR5580131.737941,1147094,196896
31,M,2,SRR5580133.712362,38018,12333
31,M,2,SRR5580133.849422,861448,12333
31,M,2,SRR5580133.2745926,584892,1985176
31,M,2,SRR5580132.744399,1308863,196894
31,M,2,SRR5580133.2198411,1137452,12333
31,M,2,SRR5580129.2101835,1168281,196895
31,M,2,SRR5580129.2580184,1131315,196895
31,M,2,SRR5580158.4075577,571950,12333
31,M,2,SRR5580132.1857217,1141136,196896
31,M,2,SRR5580132.266475,1392231,12333
31,M,2,SRR5580129.275877,536454,268746
31,M,2,SRR5580129.2684762,571950,12333
31,M,2,SRR5580131.2673224,38018,12333
31,M,2,SRR5580158.611263,169684,1980944
31,M,2,SRR5580129.1235512,12336,196896
31,M,2,SRR5580158.7518194,1279082,196896
31,M,2,SRR5580133.851149,879630,329380
